BSI__PFLU_U_BE1__K141_143005_6-MONOMER	BSI__PFLU_U_BE1__K141_143005_6		NIL	
BSI__PFLU_U_BE1__K141_48381_6-MONOMER	BSI__PFLU_U_BE1__K141_48381_6		NIL	
BSI__PFLU_U_BE1__K141_143005_7-MONOMER	BSI__PFLU_U_BE1__K141_143005_7		NIL	
BSI__PFLU_U_BE1__K141_48381_7-MONOMER	BSI__PFLU_U_BE1__K141_48381_7		NIL	
BSI__PFLU_U_BE1__K141_48381_8-MONOMER	BSI__PFLU_U_BE1__K141_48381_8		NIL	
BSI__PFLU_U_BE1__K141_48381_9-MONOMER	BSI__PFLU_U_BE1__K141_48381_9		NIL	
BSI__PFLU_U_BE1__K141_48381_10-MONOMER	BSI__PFLU_U_BE1__K141_48381_10		NIL	
BSI__PFLU_U_BE1__K141_48381_11-MONOMER	BSI__PFLU_U_BE1__K141_48381_11		NIL	
BSI__PFLU_U_BE1__K141_48381_12-MONOMER	BSI__PFLU_U_BE1__K141_48381_12		NIL	
BSI__PFLU_U_BE1__K141_48381_13-MONOMER	BSI__PFLU_U_BE1__K141_48381_13		NIL	
BSI__PFLU_U_BE1__K141_48381_14-MONOMER	BSI__PFLU_U_BE1__K141_48381_14		NIL	
BSI__PFLU_U_BE1__K141_48381_15-MONOMER	BSI__PFLU_U_BE1__K141_48381_15		NIL	
BSI__PFLU_U_BE1__K141_48381_16-MONOMER	BSI__PFLU_U_BE1__K141_48381_16		NIL	
BSI__PFLU_U_BE1__K141_48381_17-MONOMER	BSI__PFLU_U_BE1__K141_48381_17		NIL	
BSI__PFLU_U_BE1__K141_142550_1-MONOMER	BSI__PFLU_U_BE1__K141_142550_1		NIL	
BSI__PFLU_U_BE1__K141_142550_2-MONOMER	BSI__PFLU_U_BE1__K141_142550_2		NIL	
BSI__PFLU_U_BE1__K141_142550_3-MONOMER	BSI__PFLU_U_BE1__K141_142550_3		NIL	
BSI__PFLU_U_BE1__K141_142550_4-MONOMER	BSI__PFLU_U_BE1__K141_142550_4		NIL	
BSI__PFLU_U_BE1__K141_142550_5-MONOMER	BSI__PFLU_U_BE1__K141_142550_5		NIL	
BSI__PFLU_U_BE1__K141_142421_1-MONOMER	BSI__PFLU_U_BE1__K141_142421_1		NIL	
BSI__PFLU_U_BE1__K141_48340_1-MONOMER	BSI__PFLU_U_BE1__K141_48340_1		NIL	
BSI__PFLU_U_BE1__K141_142421_2-MONOMER	BSI__PFLU_U_BE1__K141_142421_2		NIL	
BSI__PFLU_U_BE1__K141_48340_2-MONOMER	BSI__PFLU_U_BE1__K141_48340_2		NIL	
BSI__PFLU_U_BE1__K141_142421_3-MONOMER	BSI__PFLU_U_BE1__K141_142421_3		NIL	
BSI__PFLU_U_BE1__K141_48340_3-MONOMER	BSI__PFLU_U_BE1__K141_48340_3		NIL	
BSI__PFLU_U_BE1__K141_142421_4-MONOMER	BSI__PFLU_U_BE1__K141_142421_4		NIL	
BSI__PFLU_U_BE1__K141_48340_4-MONOMER	BSI__PFLU_U_BE1__K141_48340_4		NIL	
BSI__PFLU_U_BE1__K141_142421_5-MONOMER	BSI__PFLU_U_BE1__K141_142421_5		NIL	
BSI__PFLU_U_BE1__K141_142421_6-MONOMER	BSI__PFLU_U_BE1__K141_142421_6		NIL	
BSI__PFLU_U_BE1__K141_142421_7-MONOMER	BSI__PFLU_U_BE1__K141_142421_7		NIL	
BSI__PFLU_U_BE1__K141_142421_8-MONOMER	BSI__PFLU_U_BE1__K141_142421_8		NIL	
BSI__PFLU_U_BE1__K141_48199_1-MONOMER	BSI__PFLU_U_BE1__K141_48199_1		NIL	
BSI__PFLU_U_BE1__K141_48199_2-MONOMER	BSI__PFLU_U_BE1__K141_48199_2		NIL	
BSI__PFLU_U_BE1__K141_48199_3-MONOMER	BSI__PFLU_U_BE1__K141_48199_3		NIL	
BSI__PFLU_U_BE1__K141_48199_4-MONOMER	BSI__PFLU_U_BE1__K141_48199_4		NIL	
BSI__PFLU_U_BE1__K141_48199_5-MONOMER	BSI__PFLU_U_BE1__K141_48199_5		NIL	
BSI__PFLU_U_BE1__K141_48199_6-MONOMER	BSI__PFLU_U_BE1__K141_48199_6		NIL	
BSI__PFLU_U_BE1__K141_48199_7-MONOMER	BSI__PFLU_U_BE1__K141_48199_7		NIL	
BSI__PFLU_U_BE1__K141_142421_9-MONOMER	BSI__PFLU_U_BE1__K141_142421_9		NIL	
BSI__PFLU_U_BE1__K141_48199_8-MONOMER	BSI__PFLU_U_BE1__K141_48199_8		NIL	
BSI__PFLU_U_BE1__K141_48199_9-MONOMER	BSI__PFLU_U_BE1__K141_48199_9		NIL	
BSI__PFLU_U_BE1__K141_48199_10-MONOMER	BSI__PFLU_U_BE1__K141_48199_10		NIL	
BSI__PFLU_U_BE1__K141_48199_11-MONOMER	BSI__PFLU_U_BE1__K141_48199_11		NIL	
BSI__PFLU_U_BE1__K141_48199_12-MONOMER	BSI__PFLU_U_BE1__K141_48199_12		NIL	
BSI__PFLU_U_BE1__K141_142206_1-MONOMER	BSI__PFLU_U_BE1__K141_142206_1		NIL	
BSI__PFLU_U_BE1__K141_142206_2-MONOMER	BSI__PFLU_U_BE1__K141_142206_2		NIL	
BSI__PFLU_U_BE1__K141_142206_3-MONOMER	BSI__PFLU_U_BE1__K141_142206_3		NIL	
BSI__PFLU_U_BE1__K141_142206_4-MONOMER	BSI__PFLU_U_BE1__K141_142206_4		NIL	
BSI__PFLU_U_BE1__K141_142206_5-MONOMER	BSI__PFLU_U_BE1__K141_142206_5		NIL	
BSI__PFLU_U_BE1__K141_47946_1-MONOMER	BSI__PFLU_U_BE1__K141_47946_1		NIL	
BSI__PFLU_U_BE1__K141_47946_2-MONOMER	BSI__PFLU_U_BE1__K141_47946_2		NIL	
BSI__PFLU_U_BE1__K141_47946_3-MONOMER	BSI__PFLU_U_BE1__K141_47946_3		NIL	
BSI__PFLU_U_BE1__K141_47946_4-MONOMER	BSI__PFLU_U_BE1__K141_47946_4		NIL	
BSI__PFLU_U_BE1__K141_141800_1-MONOMER	BSI__PFLU_U_BE1__K141_141800_1		NIL	
BSI__PFLU_U_BE1__K141_141800_2-MONOMER	BSI__PFLU_U_BE1__K141_141800_2		NIL	
BSI__PFLU_U_BE1__K141_141800_3-MONOMER	BSI__PFLU_U_BE1__K141_141800_3		NIL	
BSI__PFLU_U_BE1__K141_141800_4-MONOMER	BSI__PFLU_U_BE1__K141_141800_4		NIL	
BSI__PFLU_U_BE1__K141_141800_5-MONOMER	BSI__PFLU_U_BE1__K141_141800_5		NIL	
BSI__PFLU_U_BE1__K141_141800_6-MONOMER	BSI__PFLU_U_BE1__K141_141800_6		NIL	
BSI__PFLU_U_BE1__K141_47666_1-MONOMER	BSI__PFLU_U_BE1__K141_47666_1		NIL	
BSI__PFLU_U_BE1__K141_141800_7-MONOMER	BSI__PFLU_U_BE1__K141_141800_7		NIL	
BSI__PFLU_U_BE1__K141_47666_2-MONOMER	BSI__PFLU_U_BE1__K141_47666_2		NIL	
BSI__PFLU_U_BE1__K141_141800_8-MONOMER	BSI__PFLU_U_BE1__K141_141800_8		NIL	
BSI__PFLU_U_BE1__K141_47666_3-MONOMER	BSI__PFLU_U_BE1__K141_47666_3		NIL	
BSI__PFLU_U_BE1__K141_47666_4-MONOMER	BSI__PFLU_U_BE1__K141_47666_4		NIL	
BSI__PFLU_U_BE1__K141_47419_1-MONOMER	BSI__PFLU_U_BE1__K141_47419_1		NIL	
BSI__PFLU_U_BE1__K141_47419_2-MONOMER	BSI__PFLU_U_BE1__K141_47419_2		NIL	
BSI__PFLU_U_BE1__K141_14131_1-MONOMER	BSI__PFLU_U_BE1__K141_14131_1		NIL	
BSI__PFLU_U_BE1__K141_47419_3-MONOMER	BSI__PFLU_U_BE1__K141_47419_3		NIL	
BSI__PFLU_U_BE1__K141_14131_2-MONOMER	BSI__PFLU_U_BE1__K141_14131_2		NIL	
BSI__PFLU_U_BE1__K141_47419_4-MONOMER	BSI__PFLU_U_BE1__K141_47419_4		NIL	
BSI__PFLU_U_BE1__K141_14131_3-MONOMER	BSI__PFLU_U_BE1__K141_14131_3		NIL	
BSI__PFLU_U_BE1__K141_14131_4-MONOMER	BSI__PFLU_U_BE1__K141_14131_4		NIL	
BSI__PFLU_U_BE1__K141_47419_5-MONOMER	BSI__PFLU_U_BE1__K141_47419_5		NIL	
BSI__PFLU_U_BE1__K141_14131_5-MONOMER	BSI__PFLU_U_BE1__K141_14131_5		NIL	
BSI__PFLU_U_BE1__K141_14131_6-MONOMER	BSI__PFLU_U_BE1__K141_14131_6		NIL	
BSI__PFLU_U_BE1__K141_14131_7-MONOMER	BSI__PFLU_U_BE1__K141_14131_7		NIL	
BSI__PFLU_U_BE1__K141_47327_1-MONOMER	BSI__PFLU_U_BE1__K141_47327_1		NIL	
BSI__PFLU_U_BE1__K141_47327_2-MONOMER	BSI__PFLU_U_BE1__K141_47327_2		NIL	
BSI__PFLU_U_BE1__K141_47327_3-MONOMER	BSI__PFLU_U_BE1__K141_47327_3		NIL	
BSI__PFLU_U_BE1__K141_141001_1-MONOMER	BSI__PFLU_U_BE1__K141_141001_1		NIL	
BSI__PFLU_U_BE1__K141_141001_2-MONOMER	BSI__PFLU_U_BE1__K141_141001_2		NIL	
BSI__PFLU_U_BE1__K141_141001_3-MONOMER	BSI__PFLU_U_BE1__K141_141001_3		NIL	
BSI__PFLU_U_BE1__K141_141001_4-MONOMER	BSI__PFLU_U_BE1__K141_141001_4		NIL	
BSI__PFLU_U_BE1__K141_141001_5-MONOMER	BSI__PFLU_U_BE1__K141_141001_5		NIL	
BSI__PFLU_U_BE1__K141_141001_6-MONOMER	BSI__PFLU_U_BE1__K141_141001_6		NIL	
BSI__PFLU_U_BE1__K141_47117_1-MONOMER	BSI__PFLU_U_BE1__K141_47117_1		NIL	
BSI__PFLU_U_BE1__K141_47117_2-MONOMER	BSI__PFLU_U_BE1__K141_47117_2		NIL	
BSI__PFLU_U_BE1__K141_47117_3-MONOMER	BSI__PFLU_U_BE1__K141_47117_3		NIL	
BSI__PFLU_U_BE1__K141_47117_4-MONOMER	BSI__PFLU_U_BE1__K141_47117_4		NIL	
BSI__PFLU_U_BE1__K141_140843_1-MONOMER	BSI__PFLU_U_BE1__K141_140843_1		NIL	
BSI__PFLU_U_BE1__K141_140843_2-MONOMER	BSI__PFLU_U_BE1__K141_140843_2		NIL	
BSI__PFLU_U_BE1__K141_140843_3-MONOMER	BSI__PFLU_U_BE1__K141_140843_3		NIL	
BSI__PFLU_U_BE1__K141_140843_4-MONOMER	BSI__PFLU_U_BE1__K141_140843_4		NIL	
BSI__PFLU_U_BE1__K141_140843_5-MONOMER	BSI__PFLU_U_BE1__K141_140843_5		NIL	
BSI__PFLU_U_BE1__K141_140843_6-MONOMER	BSI__PFLU_U_BE1__K141_140843_6		NIL	
BSI__PFLU_U_BE1__K141_46361_1-MONOMER	BSI__PFLU_U_BE1__K141_46361_1		NIL	
BSI__PFLU_U_BE1__K141_140843_7-MONOMER	BSI__PFLU_U_BE1__K141_140843_7		NIL	
BSI__PFLU_U_BE1__K141_46361_2-MONOMER	BSI__PFLU_U_BE1__K141_46361_2		NIL	
BSI__PFLU_U_BE1__K141_140843_8-MONOMER	BSI__PFLU_U_BE1__K141_140843_8		NIL	
BSI__PFLU_U_BE1__K141_46361_3-MONOMER	BSI__PFLU_U_BE1__K141_46361_3		NIL	
BSI__PFLU_U_BE1__K141_46361_4-MONOMER	BSI__PFLU_U_BE1__K141_46361_4		NIL	
BSI__PFLU_U_BE1__K141_46361_5-MONOMER	BSI__PFLU_U_BE1__K141_46361_5		NIL	
BSI__PFLU_U_BE1__K141_140843_9-MONOMER	BSI__PFLU_U_BE1__K141_140843_9		NIL	
BSI__PFLU_U_BE1__K141_45864_1-MONOMER	BSI__PFLU_U_BE1__K141_45864_1		NIL	
BSI__PFLU_U_BE1__K141_45864_2-MONOMER	BSI__PFLU_U_BE1__K141_45864_2		NIL	
BSI__PFLU_U_BE1__K141_45864_3-MONOMER	BSI__PFLU_U_BE1__K141_45864_3		NIL	
BSI__PFLU_U_BE1__K141_45864_4-MONOMER	BSI__PFLU_U_BE1__K141_45864_4		NIL	
BSI__PFLU_U_BE1__K141_14083_1-MONOMER	BSI__PFLU_U_BE1__K141_14083_1		NIL	
BSI__PFLU_U_BE1__K141_14083_2-MONOMER	BSI__PFLU_U_BE1__K141_14083_2		NIL	
BSI__PFLU_U_BE1__K141_14083_3-MONOMER	BSI__PFLU_U_BE1__K141_14083_3		NIL	
BSI__PFLU_U_BE1__K141_14083_4-MONOMER	BSI__PFLU_U_BE1__K141_14083_4		NIL	
BSI__PFLU_U_BE1__K141_14083_5-MONOMER	BSI__PFLU_U_BE1__K141_14083_5		NIL	
BSI__PFLU_U_BE1__K141_14083_6-MONOMER	BSI__PFLU_U_BE1__K141_14083_6		NIL	
BSI__PFLU_U_BE1__K141_14083_7-MONOMER	BSI__PFLU_U_BE1__K141_14083_7		NIL	
BSI__PFLU_U_BE1__K141_45299_1-MONOMER	BSI__PFLU_U_BE1__K141_45299_1		NIL	
BSI__PFLU_U_BE1__K141_45299_2-MONOMER	BSI__PFLU_U_BE1__K141_45299_2		NIL	
BSI__PFLU_U_BE1__K141_45299_3-MONOMER	BSI__PFLU_U_BE1__K141_45299_3		NIL	
BSI__PFLU_U_BE1__K141_45299_4-MONOMER	BSI__PFLU_U_BE1__K141_45299_4		NIL	
BSI__PFLU_U_BE1__K141_45299_5-MONOMER	BSI__PFLU_U_BE1__K141_45299_5		NIL	
BSI__PFLU_U_BE1__K141_45299_6-MONOMER	BSI__PFLU_U_BE1__K141_45299_6		NIL	
BSI__PFLU_U_BE1__K141_45299_7-MONOMER	BSI__PFLU_U_BE1__K141_45299_7		NIL	
BSI__PFLU_U_BE1__K141_45299_8-MONOMER	BSI__PFLU_U_BE1__K141_45299_8		NIL	
BSI__PFLU_U_BE1__K141_45299_9-MONOMER	BSI__PFLU_U_BE1__K141_45299_9		NIL	
BSI__PFLU_U_BE1__K141_45299_10-MONOMER	BSI__PFLU_U_BE1__K141_45299_10		NIL	
BSI__PFLU_U_BE1__K141_45299_11-MONOMER	BSI__PFLU_U_BE1__K141_45299_11		NIL	
BSI__PFLU_U_BE1__K141_45299_12-MONOMER	BSI__PFLU_U_BE1__K141_45299_12		NIL	
BSI__PFLU_U_BE1__K141_45299_13-MONOMER	BSI__PFLU_U_BE1__K141_45299_13		NIL	
BSI__PFLU_U_BE1__K141_14042_1-MONOMER	BSI__PFLU_U_BE1__K141_14042_1		NIL	
BSI__PFLU_U_BE1__K141_14042_2-MONOMER	BSI__PFLU_U_BE1__K141_14042_2		NIL	
BSI__PFLU_U_BE1__K141_14042_3-MONOMER	BSI__PFLU_U_BE1__K141_14042_3		NIL	
BSI__PFLU_U_BE1__K141_14042_4-MONOMER	BSI__PFLU_U_BE1__K141_14042_4		NIL	
BSI__PFLU_U_BE1__K141_14042_5-MONOMER	BSI__PFLU_U_BE1__K141_14042_5		NIL	
BSI__PFLU_U_BE1__K141_14042_6-MONOMER	BSI__PFLU_U_BE1__K141_14042_6		NIL	
BSI__PFLU_U_BE1__K141_14042_7-MONOMER	BSI__PFLU_U_BE1__K141_14042_7		NIL	
BSI__PFLU_U_BE1__K141_14042_8-MONOMER	BSI__PFLU_U_BE1__K141_14042_8		NIL	
BSI__PFLU_U_BE1__K141_14042_9-MONOMER	BSI__PFLU_U_BE1__K141_14042_9		NIL	
BSI__PFLU_U_BE1__K141_14042_10-MONOMER	BSI__PFLU_U_BE1__K141_14042_10		NIL	
BSI__PFLU_U_BE1__K141_14042_11-MONOMER	BSI__PFLU_U_BE1__K141_14042_11		NIL	
BSI__PFLU_U_BE1__K141_14042_12-MONOMER	BSI__PFLU_U_BE1__K141_14042_12		NIL	
BSI__PFLU_U_BE1__K141_14042_13-MONOMER	BSI__PFLU_U_BE1__K141_14042_13		NIL	
BSI__PFLU_U_BE1__K141_14042_14-MONOMER	BSI__PFLU_U_BE1__K141_14042_14		NIL	
BSI__PFLU_U_BE1__K141_45073_1-MONOMER	BSI__PFLU_U_BE1__K141_45073_1		NIL	
BSI__PFLU_U_BE1__K141_45073_2-MONOMER	BSI__PFLU_U_BE1__K141_45073_2		NIL	
BSI__PFLU_U_BE1__K141_45073_3-MONOMER	BSI__PFLU_U_BE1__K141_45073_3		NIL	
BSI__PFLU_U_BE1__K141_45073_4-MONOMER	BSI__PFLU_U_BE1__K141_45073_4		NIL	
BSI__PFLU_U_BE1__K141_45073_5-MONOMER	BSI__PFLU_U_BE1__K141_45073_5		NIL	
BSI__PFLU_U_BE1__K141_45073_6-MONOMER	BSI__PFLU_U_BE1__K141_45073_6		NIL	
BSI__PFLU_U_BE1__K141_45073_7-MONOMER	BSI__PFLU_U_BE1__K141_45073_7		NIL	
BSI__PFLU_U_BE1__K141_140319_1-MONOMER	BSI__PFLU_U_BE1__K141_140319_1		NIL	
BSI__PFLU_U_BE1__K141_140319_2-MONOMER	BSI__PFLU_U_BE1__K141_140319_2		NIL	
BSI__PFLU_U_BE1__K141_140319_3-MONOMER	BSI__PFLU_U_BE1__K141_140319_3		NIL	
BSI__PFLU_U_BE1__K141_140319_4-MONOMER	BSI__PFLU_U_BE1__K141_140319_4		NIL	
BSI__PFLU_U_BE1__K141_140319_5-MONOMER	BSI__PFLU_U_BE1__K141_140319_5		NIL	
BSI__PFLU_U_BE1__K141_140319_6-MONOMER	BSI__PFLU_U_BE1__K141_140319_6		NIL	
BSI__PFLU_U_BE1__K141_140319_7-MONOMER	BSI__PFLU_U_BE1__K141_140319_7		NIL	
BSI__PFLU_U_BE1__K141_45008_1-MONOMER	BSI__PFLU_U_BE1__K141_45008_1		NIL	
BSI__PFLU_U_BE1__K141_140319_8-MONOMER	BSI__PFLU_U_BE1__K141_140319_8		NIL	
BSI__PFLU_U_BE1__K141_45008_2-MONOMER	BSI__PFLU_U_BE1__K141_45008_2		NIL	
BSI__PFLU_U_BE1__K141_140319_9-MONOMER	BSI__PFLU_U_BE1__K141_140319_9		NIL	
BSI__PFLU_U_BE1__K141_45008_3-MONOMER	BSI__PFLU_U_BE1__K141_45008_3		NIL	
BSI__PFLU_U_BE1__K141_140319_10-MONOMER	BSI__PFLU_U_BE1__K141_140319_10		NIL	
BSI__PFLU_U_BE1__K141_45008_4-MONOMER	BSI__PFLU_U_BE1__K141_45008_4		NIL	
BSI__PFLU_U_BE1__K141_140319_11-MONOMER	BSI__PFLU_U_BE1__K141_140319_11		NIL	
BSI__PFLU_U_BE1__K141_45008_5-MONOMER	BSI__PFLU_U_BE1__K141_45008_5		NIL	
BSI__PFLU_U_BE1__K141_140319_12-MONOMER	BSI__PFLU_U_BE1__K141_140319_12		NIL	
BSI__PFLU_U_BE1__K141_45008_6-MONOMER	BSI__PFLU_U_BE1__K141_45008_6		NIL	
BSI__PFLU_U_BE1__K141_140319_13-MONOMER	BSI__PFLU_U_BE1__K141_140319_13		NIL	
BSI__PFLU_U_BE1__K141_44761_1-MONOMER	BSI__PFLU_U_BE1__K141_44761_1		NIL	
BSI__PFLU_U_BE1__K141_44761_2-MONOMER	BSI__PFLU_U_BE1__K141_44761_2		NIL	
BSI__PFLU_U_BE1__K141_44761_3-MONOMER	BSI__PFLU_U_BE1__K141_44761_3		NIL	
BSI__PFLU_U_BE1__K141_44761_4-MONOMER	BSI__PFLU_U_BE1__K141_44761_4		NIL	
BSI__PFLU_U_BE1__K141_44761_5-MONOMER	BSI__PFLU_U_BE1__K141_44761_5		NIL	
BSI__PFLU_U_BE1__K141_44761_6-MONOMER	BSI__PFLU_U_BE1__K141_44761_6		NIL	
BSI__PFLU_U_BE1__K141_44761_7-MONOMER	BSI__PFLU_U_BE1__K141_44761_7		NIL	
BSI__PFLU_U_BE1__K141_44761_8-MONOMER	BSI__PFLU_U_BE1__K141_44761_8		NIL	
BSI__PFLU_U_BE1__K141_140147_1-MONOMER	BSI__PFLU_U_BE1__K141_140147_1		NIL	
BSI__PFLU_U_BE1__K141_44761_9-MONOMER	BSI__PFLU_U_BE1__K141_44761_9		NIL	
BSI__PFLU_U_BE1__K141_140147_2-MONOMER	BSI__PFLU_U_BE1__K141_140147_2		NIL	
BSI__PFLU_U_BE1__K141_44761_10-MONOMER	BSI__PFLU_U_BE1__K141_44761_10		NIL	
BSI__PFLU_U_BE1__K141_140147_3-MONOMER	BSI__PFLU_U_BE1__K141_140147_3		NIL	
BSI__PFLU_U_BE1__K141_44761_11-MONOMER	BSI__PFLU_U_BE1__K141_44761_11		NIL	
BSI__PFLU_U_BE1__K141_139813_1-MONOMER	BSI__PFLU_U_BE1__K141_139813_1		NIL	
BSI__PFLU_U_BE1__K141_139813_2-MONOMER	BSI__PFLU_U_BE1__K141_139813_2		NIL	
BSI__PFLU_U_BE1__K141_44442_1-MONOMER	BSI__PFLU_U_BE1__K141_44442_1		NIL	
BSI__PFLU_U_BE1__K141_44442_2-MONOMER	BSI__PFLU_U_BE1__K141_44442_2		NIL	
BSI__PFLU_U_BE1__K141_44442_3-MONOMER	BSI__PFLU_U_BE1__K141_44442_3		NIL	
BSI__PFLU_U_BE1__K141_139813_3-MONOMER	BSI__PFLU_U_BE1__K141_139813_3		NIL	
BSI__PFLU_U_BE1__K141_44442_4-MONOMER	BSI__PFLU_U_BE1__K141_44442_4		NIL	
BSI__PFLU_U_BE1__K141_139813_4-MONOMER	BSI__PFLU_U_BE1__K141_139813_4		NIL	
BSI__PFLU_U_BE1__K141_44442_5-MONOMER	BSI__PFLU_U_BE1__K141_44442_5		NIL	
BSI__PFLU_U_BE1__K141_139813_5-MONOMER	BSI__PFLU_U_BE1__K141_139813_5		NIL	
BSI__PFLU_U_BE1__K141_44442_6-MONOMER	BSI__PFLU_U_BE1__K141_44442_6		NIL	
BSI__PFLU_U_BE1__K141_139813_6-MONOMER	BSI__PFLU_U_BE1__K141_139813_6		NIL	
BSI__PFLU_U_BE1__K141_44442_7-MONOMER	BSI__PFLU_U_BE1__K141_44442_7		NIL	
BSI__PFLU_U_BE1__K141_139813_7-MONOMER	BSI__PFLU_U_BE1__K141_139813_7		NIL	
BSI__PFLU_U_BE1__K141_44442_8-MONOMER	BSI__PFLU_U_BE1__K141_44442_8		NIL	
BSI__PFLU_U_BE1__K141_44442_9-MONOMER	BSI__PFLU_U_BE1__K141_44442_9		NIL	
BSI__PFLU_U_BE1__K141_44442_10-MONOMER	BSI__PFLU_U_BE1__K141_44442_10		NIL	
BSI__PFLU_U_BE1__K141_44442_11-MONOMER	BSI__PFLU_U_BE1__K141_44442_11		NIL	
BSI__PFLU_U_BE1__K141_44442_12-MONOMER	BSI__PFLU_U_BE1__K141_44442_12		NIL	
BSI__PFLU_U_BE1__K141_44442_13-MONOMER	BSI__PFLU_U_BE1__K141_44442_13		NIL	
BSI__PFLU_U_BE1__K141_44442_14-MONOMER	BSI__PFLU_U_BE1__K141_44442_14		NIL	
BSI__PFLU_U_BE1__K141_44442_15-MONOMER	BSI__PFLU_U_BE1__K141_44442_15		NIL	
BSI__PFLU_U_BE1__K141_44442_16-MONOMER	BSI__PFLU_U_BE1__K141_44442_16		NIL	
BSI__PFLU_U_BE1__K141_44442_17-MONOMER	BSI__PFLU_U_BE1__K141_44442_17		NIL	
BSI__PFLU_U_BE1__K141_44442_18-MONOMER	BSI__PFLU_U_BE1__K141_44442_18		NIL	
BSI__PFLU_U_BE1__K141_44442_19-MONOMER	BSI__PFLU_U_BE1__K141_44442_19		NIL	
BSI__PFLU_U_BE1__K141_44442_20-MONOMER	BSI__PFLU_U_BE1__K141_44442_20		NIL	
BSI__PFLU_U_BE1__K141_44442_21-MONOMER	BSI__PFLU_U_BE1__K141_44442_21		NIL	
BSI__PFLU_U_BE1__K141_44442_22-MONOMER	BSI__PFLU_U_BE1__K141_44442_22		NIL	
BSI__PFLU_U_BE1__K141_44442_23-MONOMER	BSI__PFLU_U_BE1__K141_44442_23		NIL	
BSI__PFLU_U_BE1__K141_139493_1-MONOMER	BSI__PFLU_U_BE1__K141_139493_1		NIL	
BSI__PFLU_U_BE1__K141_44442_24-MONOMER	BSI__PFLU_U_BE1__K141_44442_24		NIL	
BSI__PFLU_U_BE1__K141_139493_2-MONOMER	BSI__PFLU_U_BE1__K141_139493_2		NIL	
BSI__PFLU_U_BE1__K141_139493_3-MONOMER	BSI__PFLU_U_BE1__K141_139493_3		NIL	
BSI__PFLU_U_BE1__K141_139480_1-MONOMER	BSI__PFLU_U_BE1__K141_139480_1		NIL	
BSI__PFLU_U_BE1__K141_139480_2-MONOMER	BSI__PFLU_U_BE1__K141_139480_2		NIL	
BSI__PFLU_U_BE1__K141_139480_3-MONOMER	BSI__PFLU_U_BE1__K141_139480_3		NIL	
BSI__PFLU_U_BE1__K141_139480_4-MONOMER	BSI__PFLU_U_BE1__K141_139480_4		NIL	
BSI__PFLU_U_BE1__K141_139480_5-MONOMER	BSI__PFLU_U_BE1__K141_139480_5		NIL	
BSI__PFLU_U_BE1__K141_139480_6-MONOMER	BSI__PFLU_U_BE1__K141_139480_6		NIL	
BSI__PFLU_U_BE1__K141_43791_1-MONOMER	BSI__PFLU_U_BE1__K141_43791_1		NIL	
BSI__PFLU_U_BE1__K141_139480_7-MONOMER	BSI__PFLU_U_BE1__K141_139480_7		NIL	
BSI__PFLU_U_BE1__K141_43791_2-MONOMER	BSI__PFLU_U_BE1__K141_43791_2		NIL	
BSI__PFLU_U_BE1__K141_139480_8-MONOMER	BSI__PFLU_U_BE1__K141_139480_8		NIL	
BSI__PFLU_U_BE1__K141_43791_3-MONOMER	BSI__PFLU_U_BE1__K141_43791_3		NIL	
BSI__PFLU_U_BE1__K141_43791_4-MONOMER	BSI__PFLU_U_BE1__K141_43791_4		NIL	
BSI__PFLU_U_BE1__K141_43791_5-MONOMER	BSI__PFLU_U_BE1__K141_43791_5		NIL	
BSI__PFLU_U_BE1__K141_139216_1-MONOMER	BSI__PFLU_U_BE1__K141_139216_1		NIL	
BSI__PFLU_U_BE1__K141_139216_2-MONOMER	BSI__PFLU_U_BE1__K141_139216_2		NIL	
BSI__PFLU_U_BE1__K141_139216_3-MONOMER	BSI__PFLU_U_BE1__K141_139216_3		NIL	
BSI__PFLU_U_BE1__K141_139216_4-MONOMER	BSI__PFLU_U_BE1__K141_139216_4		NIL	
BSI__PFLU_U_BE1__K141_139216_5-MONOMER	BSI__PFLU_U_BE1__K141_139216_5		NIL	
BSI__PFLU_U_BE1__K141_139216_6-MONOMER	BSI__PFLU_U_BE1__K141_139216_6		NIL	
BSI__PFLU_U_BE1__K141_43381_1-MONOMER	BSI__PFLU_U_BE1__K141_43381_1		NIL	
BSI__PFLU_U_BE1__K141_43381_2-MONOMER	BSI__PFLU_U_BE1__K141_43381_2		NIL	
BSI__PFLU_U_BE1__K141_43381_3-MONOMER	BSI__PFLU_U_BE1__K141_43381_3		NIL	
BSI__PFLU_U_BE1__K141_43381_4-MONOMER	BSI__PFLU_U_BE1__K141_43381_4		NIL	
BSI__PFLU_U_BE1__K141_43381_5-MONOMER	BSI__PFLU_U_BE1__K141_43381_5		NIL	
BSI__PFLU_U_BE1__K141_43381_6-MONOMER	BSI__PFLU_U_BE1__K141_43381_6		NIL	
BSI__PFLU_U_BE1__K141_43381_7-MONOMER	BSI__PFLU_U_BE1__K141_43381_7		NIL	
BSI__PFLU_U_BE1__K141_43381_8-MONOMER	BSI__PFLU_U_BE1__K141_43381_8		NIL	
BSI__PFLU_U_BE1__K141_43381_9-MONOMER	BSI__PFLU_U_BE1__K141_43381_9		NIL	
BSI__PFLU_U_BE1__K141_139078_1-MONOMER	BSI__PFLU_U_BE1__K141_139078_1		NIL	
