Compound	Cluster	Classes	Common names	MetaCyc link
MPBQ	10	Reduced-Quinones, Aromatics, Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-methyl-6-phytyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=MPBQ
CPD-11444	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Macrocycles, Compounds, Porphyrins, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles, Cyclic-tetrapyrroles	uroporphyrinogen-I	https://metacyc.org/compound?orgid=META&id=CPD-11444
DEHYDROSPHINGANINE	10	Chemicals, Alcohols, FRAMES, Compounds, Amino-alcohols, CPD-22221, Compounds-And-Elements, Sphingoids	3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=DEHYDROSPHINGANINE
CPD-22012	10	ACYL-COA, Chemicals, 3-Oxoacyl-CoAs, FRAMES, All-Coas, Very-Long-Chain-oxoacyl-CoAs, Thioesters, Compounds, Esters, 3-KETOACYL-COA, Compounds-And-Elements	3-oxodotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22012
CPD-14808	10	Modified-Inositols, Chemicals, Alcohols, FRAMES, Inositols, Compounds, Cyclitols, Compounds-And-Elements, Cyclic-Alcohols	scyllo-inosose	https://metacyc.org/compound?orgid=META&id=CPD-14808
MALONYL-ACP	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Macromolecules, Modified-Proteins, Proteins, Saturated-acyl-ACPs	a malonyl-[acp]	https://metacyc.org/compound?orgid=META&id=MALONYL-ACP
PALMITALDEHYDE	10	Chemicals, n-Alkanals, Compounds, FRAMES, Aldehydes, Aldehydes-Or-Ketones, Compounds-And-Elements	hexadecanal	https://metacyc.org/compound?orgid=META&id=PALMITALDEHYDE
ACETYL-GLU	10	Chemicals, FRAMES, N-Acetylated-Amino-Acids, Modified-Amino-Acids, Compounds, N-Acylated-Amino-Acids, Amino-Acids, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, Carboxylates, N-Substituted-Amino-Acids, Organic-Acids, Acids, All-Amino-Acids, Compounds-And-Elements, Acetylated-Amino-Acids	N-acetyl-L-glutamate	https://metacyc.org/compound?orgid=META&id=ACETYL-GLU
CPD-13611	10	D-erythro-Shinganines, Chemicals, Alcohols, FRAMES, DIHYDRO-SPHINGOSINE, Compounds, Amino-alcohols, Compounds-And-Elements, Sphingoids	C20 sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13611
CPD-9924	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-9924
GLY	10	Chemicals, FRAMES, Non-polar-amino-acids, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, Carboxylates, All-Carboxy-Acids, Organic-Acids, Acids, Neutral-Amino-Acids, Uncharged-polar-amino-acids, All-Amino-Acids, Compounds-And-Elements	glycine	https://metacyc.org/compound?orgid=META&id=GLY
DCMP	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Deoxy-Ribonucleoside-Monophosphates, Organic-heterocyclic-compound, Nucleoside-Monophosphates, Deoxynucleotides, Compounds, Pyrimidine-deoxyribonucleotides, Pyrimidine-deoxyribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Compounds-And-Elements, Pyrimidines	dCMP	https://metacyc.org/compound?orgid=META&id=DCMP
CPD-10283	10	ACYL-COA, Chemicals, 3-Oxoacyl-CoAs, FRAMES, All-Coas, Very-Long-Chain-oxoacyl-CoAs, Thioesters, Compounds, Esters, 3-KETOACYL-COA, Compounds-And-Elements	3-oxobehenoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10283
3-SULFINOALANINE	10	Chemicals, FRAMES, Compounds, Alpha-Amino-Acids, Amino-Acids, Non-standard-amino-acids, Alkyl-Sulfinates, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, ORGANOSULFUR, All-Amino-Acids, Compounds-And-Elements	3-sulfino-L-alanine	https://metacyc.org/compound?orgid=META&id=3-SULFINOALANINE
D-Glucopyranuronate	10	Chemicals, Carbohydrate-acids, FRAMES, GLUCURONATE, Pyranuronates, Carbohydrates, Glycans, Compounds, Uronates, Monocarboxylates, All-Carboxy-Acids, Carboxylates, Organic-Acids, All-Carbohydrates, Acids, Hexuronates, Compounds-And-Elements	D-glucopyranuronate	https://metacyc.org/compound?orgid=META&id=D-Glucopyranuronate
CYS	10	Chemicals, FRAMES, Non-polar-amino-acids, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, Carboxylates, All-Carboxy-Acids, L-Amino-Acids, Organic-Acids, Acids, Uncharged-polar-amino-acids, All-Amino-Acids, Compounds-And-Elements	L-cysteine	https://metacyc.org/compound?orgid=META&id=CYS
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	N1-(5-phospho-&beta;-D-ribosyl)glycinamide	https://metacyc.org/compound?orgid=META&id=5-PHOSPHO-RIBOSYL-GLYCINEAMIDE
CPD-6972	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-6972
CPD-22272	10	Organic-heteromonocyclic-compounds, Chemicals, Hemes, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Macrocycles, Compounds, Porphyrins, Cyclic-tetrapyrroles, Organonitrogen-Heterocyclic-Compounds, HEME_O, Organometallics, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles	ferroheme oP2	https://metacyc.org/compound?orgid=META&id=CPD-22272
CPD-12367	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements, All-Nucleosides	8-oxo-GMP	https://metacyc.org/compound?orgid=META&id=CPD-12367
CPD-341	10	Aromatics, Chemicals, Compounds, FRAMES, Indoles, Compounds-And-Elements, Indole-Derivatives	(indol-3-yl)ethanol	https://metacyc.org/compound?orgid=META&id=CPD-341
L-ORNITHINE	10	Chemicals, FRAMES, Alpha-Amino-Acids, Compounds, Amino-Acids, Non-standard-amino-acids, All-Carboxy-Acids, Carboxylates, L-Amino-Acids, Organic-Acids, Acids, All-Amino-Acids, Compounds-And-Elements, 25-DIAMINOPENTANOATE	L-ornithine	https://metacyc.org/compound?orgid=META&id=L-ORNITHINE
CPD-12366	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements, All-Nucleosides	8-oxo-GTP	https://metacyc.org/compound?orgid=META&id=CPD-12366
CPD-22018	10	Chemicals, D2-ENOYL-COA, FRAMES, All-Coas, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, Thioesters, Compounds, Esters, TRANS-D2-ENOYL-COA, Compounds-And-Elements	trans-tetratriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22018
PRPP	10	Carbohydrate-Derivatives, All-Carbohydrates, Chemicals, FRAMES, Carbohydrates, Glycans, Sugar-Phosphate, Compounds, Compounds-And-Elements	5-phospho-&alpha;-D-ribose 1-diphosphate	https://metacyc.org/compound?orgid=META&id=PRPP
CPD-22007	10	Chemicals, FRAMES, Saturated-Fatty-Acyl-CoA, All-Coas, VERY-LONG-CHAIN-FATTY-ACYL-COA, Compounds, Fatty-Acyl-CoAs, ACYL-COA, Thioesters, Esters, Very-long-Chain-234-Saturated-acyl-CoAs, Compounds-And-Elements	triacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22007
PSEUDOURIDINE-5-P	10	Chemicals, Compounds, FRAMES, Nucleotides, Modified-Nucleotides, Compounds-And-Elements, All-Nucleosides	pseudouridine 5'-phosphate	https://metacyc.org/compound?orgid=META&id=PSEUDOURIDINE-5-P
CDP-ETHANOLAMINE	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterocyclic-compound, FRAMES, Nucleotides, Organonitrogen-Compounds, Diazines, All-Nucleosides, Compounds, Nitrogen-Molecular-Entities, Modified-Nucleotides, Compounds-And-Elements, Pyrimidines	CDP-ethanolamine	https://metacyc.org/compound?orgid=META&id=CDP-ETHANOLAMINE
CPD1G-332	10	ACYL-COA, Chemicals, FRAMES, Fatty-Acyl-CoAs, All-Coas, VERY-LONG-CHAIN-FATTY-ACYL-COA, Thioesters, Compounds, Esters, Compounds-And-Elements	2-carboxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-332
Hexanoyl-ACPs	10	Chemicals, Medium-Chain-Acyl-ACPs, ACYL-ACP, FRAMES, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Saturated-acyl-ACPs, Polypeptides	a hexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Hexanoyl-ACPs
CPD-22023	10	Chemicals, D2-ENOYL-COA, FRAMES, All-Coas, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, Thioesters, Compounds, Esters, TRANS-D2-ENOYL-COA, Compounds-And-Elements	trans-hexatriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22023
DELTA3-ISOPENTENYL-PP	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-methylbut-3-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=DELTA3-ISOPENTENYL-PP
ACETYL-ACP	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins, Saturated-acyl-ACPs	an acetyl-[acp]	https://metacyc.org/compound?orgid=META&id=ACETYL-ACP
SUC-COA	10	Chemicals, Compounds, Esters, FRAMES, All-Coas, Compounds-And-Elements, Thioesters	succinyl-CoA	https://metacyc.org/compound?orgid=META&id=SUC-COA
7-8-DIHYDROPTEROATE	10	Organonitrogen-Heterocyclic-Compounds, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Compounds, Pteroates, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pterins, Pteridines, Organic-heterobicyclic-compounds	7,8-dihydropteroate	https://metacyc.org/compound?orgid=META&id=7-8-DIHYDROPTEROATE
R-3-hydroxyhexanoyl-ACPs	10	Polypeptides, OH-ACYL-ACP, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, Macromolecules, Proteins	a (3R)-3-hydroxyhexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxyhexanoyl-ACPs
DGMP	10	Organic-heteromonocyclic-compounds, Chemicals, Organic-Heteropolycyclic-Compounds, Organonitrogen-Compounds, FRAMES, Purine-Nucleotides, Organic-heterocyclic-compound, Nucleoside-Monophosphates, Deoxy-Ribonucleoside-Monophosphates, Purine-deoxyribonucleosides-5-P, Purines, Deoxynucleotides, Compounds, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Nucleotides, All-Nucleosides, Purine-deoxyribonucleotides, Nitrogen-Molecular-Entities, Compounds-And-Elements	dGMP	https://metacyc.org/compound?orgid=META&id=DGMP
SER	10	Chemicals, FRAMES, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, All-Carboxy-Acids, Carboxylates, L-Amino-Acids, Organic-Acids, Acids, Neutral-Amino-Acids, Uncharged-polar-amino-acids, Serines, All-Amino-Acids, Compounds-And-Elements	L-serine	https://metacyc.org/compound?orgid=META&id=SER
CPD-13613	10	Chemicals, Alcohols, FRAMES, DIHYDRO-SPHINGOSINE, Compounds, Amino-alcohols, Compounds-And-Elements, Sphingoids	L-threo-sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13613
TRYPTAMINE	10	Aromatics, Chemicals, Compounds, FRAMES, Indoles, Compounds-And-Elements, Indole-Derivatives	tryptamine	https://metacyc.org/compound?orgid=META&id=TRYPTAMINE
AICAR	10	Amides, Carboxamides, Chemicals, Compounds, FRAMES, Compounds-And-Elements	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=AICAR
PHOSPHORIBOSYL-FORMIMINO-AICAR-P	10	Amides, Carboxamides, Chemicals, Compounds, FRAMES, Compounds-And-Elements	1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMIMINO-AICAR-P
OROTIDINE-5-PHOSPHATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	orotidine 5'-phosphate	https://metacyc.org/compound?orgid=META&id=OROTIDINE-5-PHOSPHATE
CPD-14283	10	Chemicals, D2-ENOYL-COA, FRAMES, All-Coas, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, Thioesters, Compounds, Esters, TRANS-D2-ENOYL-COA, Compounds-And-Elements	trans-cerot-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14283
QUINOLINATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	quinolinate	https://metacyc.org/compound?orgid=META&id=QUINOLINATE
3-P-SERINE	10	Phosphoserines, Organic-Acids, Chemicals, Acids, FRAMES, Phosphorylated-Amino-Acids, Modified-Amino-Acids, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	O-phospho-L-serine	https://metacyc.org/compound?orgid=META&id=3-P-SERINE
GUANOSINE-5DP-3DP	10	Chemicals, Compounds, FRAMES, Nucleotides, Modified-Nucleotides, Compounds-And-Elements, All-Nucleosides	ppGpp	https://metacyc.org/compound?orgid=META&id=GUANOSINE-5DP-3DP
O-SUCCINYLBENZOATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-succinylbenzoate	https://metacyc.org/compound?orgid=META&id=O-SUCCINYLBENZOATE
L-CYSTEATE	10	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, FRAMES, Compounds-And-Elements	L-cysteate	https://metacyc.org/compound?orgid=META&id=L-CYSTEATE
PHENYLACETALDEHYDE	10	Aromatics, Chemicals, FRAMES, Aryl-Aldehyde, Compounds, Aldehydes, Aldehydes-Or-Ketones, Compounds-And-Elements	phenylacetaldehyde	https://metacyc.org/compound?orgid=META&id=PHENYLACETALDEHYDE
CPD0-2056	10	TRIPEPTIDES, Chemicals, Compounds, OLIGOPEPTIDES, FRAMES, Compounds-And-Elements, Peptides	norophthalmate	https://metacyc.org/compound?orgid=META&id=CPD0-2056
CPD-1828	10	Carbohydrate-Derivatives, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements, GDP-SUGARS	GDP-&alpha;-D-mannuronate	https://metacyc.org/compound?orgid=META&id=CPD-1828
URACIL	10	Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Compounds, Pyrimidine-Bases, Organonitrogen-Heterocyclic-Compounds, Bases, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	uracil	https://metacyc.org/compound?orgid=META&id=URACIL
CPD-309	10	N-Substituted-Amino-Acids, Organic-Acids, Chemicals, Acids, FRAMES, Modified-Amino-Acids, Opines, Compounds, Amino-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, All-Carboxy-Acids	D-octopine	https://metacyc.org/compound?orgid=META&id=CPD-309
DIHYDRONEOPTERIN-P3	10	Organonitrogen-Heterocyclic-Compounds, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pterins, Pteridines, Organic-heterobicyclic-compounds	7,8-dihydroneopterin 3'-triphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDRONEOPTERIN-P3
CPD-22005	10	ACYL-COA, Chemicals, 3-Oxoacyl-CoAs, FRAMES, All-Coas, Very-Long-Chain-oxoacyl-CoAs, Thioesters, Compounds, Esters, 3-KETOACYL-COA, Compounds-And-Elements	3-oxooctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22005
PROTOPORPHYRINOGEN	10	Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Chemicals, Organonitrogen-Compounds, Organic-heterocyclic-compound, FRAMES, Macrocycles, Compounds, Porphyrins, Nitrogen-Molecular-Entities, Polypyrroles, Compounds-And-Elements, Cyclic-polypyrroles, Cyclic-tetrapyrroles	protoporphyrinogen IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRINOGEN
GDP-L-GALACTOSE	10	Carbohydrate-Derivatives, Chemicals, All-Carbohydrates, FRAMES, Nucleotides, Carbohydrates, NUCLEOTIDE-SUGARS, NDP-sugars, All-Nucleosides, Glycans, Compounds, Modified-Nucleotides, Compounds-And-Elements, GDP-SUGARS	GDP-&beta;-L-galactose	https://metacyc.org/compound?orgid=META&id=GDP-L-GALACTOSE
IMIDAZOLE-ACETOL-P	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	3-(imidazol-4-yl)-2-oxopropyl phosphate	https://metacyc.org/compound?orgid=META&id=IMIDAZOLE-ACETOL-P
CPD-469	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	N-acetyl-L-glutamate 5-semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-469
4-AMINO-4-DEOXYCHORISMATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4-amino-4-deoxychorismate	https://metacyc.org/compound?orgid=META&id=4-AMINO-4-DEOXYCHORISMATE
CPD-13610	10	Chemicals, Alcohols, FRAMES, Compounds, Amino-alcohols, CPD-22221, Compounds-And-Elements, Sphingoids	C20 3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13610
P3I	10	Phosphates, Chemicals, Ions, FRAMES, Anions, Inorganic-Ions, Compounds, Inorganic-Anions, Inorganic-Phosphorus-Ions, Compounds-And-Elements, Polyphosphates	triphosphate	https://metacyc.org/compound?orgid=META&id=P3I
CPD-9925	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	1,4-dihydroxy-2-naphthoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9925
R-2-HYDROXYGLUTARATE	10	Alpha-omega-dicarboxylates, Chemicals, FRAMES, dicarboxylate, Compounds, All-Carboxy-Acids, Carboxylates, Organic-Acids, Acids, 2-Hydroxy-carboxylates, D-2-hydroxyacids, 2-HYDROXYGLUTARIC_ACID, Hydroxy-carboxylates, Compounds-And-Elements	(R)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=R-2-HYDROXYGLUTARATE
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
PHOSPHORIBOSYL-AMP	10	Chemicals, Compounds, FRAMES, Modified-Nucleosides, Compounds-And-Elements, Nucleosides, All-Nucleosides	1-(5-phospho-&beta;-D-ribosyl)-AMP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-AMP
3-oxo-palmitoyl-ACPs	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins, Long-Chain-3-oxo-ACPs	a 3-oxohexadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-palmitoyl-ACPs
GLT	10	Chemicals, FRAMES, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Glutamates, Amino-Acids, Polar-amino-acids, Carboxylates, All-Carboxy-Acids, L-Amino-Acids, Organic-Acids, Acids, All-Amino-Acids, Negatively-charged-polar-amino-acids, Compounds-And-Elements	L-glutamate	https://metacyc.org/compound?orgid=META&id=GLT
OROTATE	10	Organic-heteromonocyclic-compounds, Chemicals, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Compounds, All-Carboxy-Acids, Monocarboxylates, Carboxylates, Organic-Acids, Organonitrogen-Heterocyclic-Compounds, Acids, Diazines, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pyrimidines	orotate	https://metacyc.org/compound?orgid=META&id=OROTATE
CPD-11799	10	SULFONATES, Chemicals, Compounds, ORGANOSULFUR, FRAMES, RS-3-Sulfolactate, Compounds-And-Elements	(2S)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-11799
DIHYDROPTERIN-CH2OH-PP	10	Organonitrogen-Heterocyclic-Compounds, Organic-Heteropolycyclic-Compounds, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, FRAMES, Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, Pterins, Pteridines, Organic-heterobicyclic-compounds	(7,8-dihydropterin-6-yl)methyl diphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDROPTERIN-CH2OH-PP
MYO-INOSITOL	10	Chemicals, Alcohols, FRAMES, Inositols, Compounds, Cyclitols, Compounds-And-Elements, Cyclic-Alcohols	myo-inositol	https://metacyc.org/compound?orgid=META&id=MYO-INOSITOL
P-HYDROXY-PHENYLPYRUVATE	10	Chemicals, FRAMES, Compounds, Aromatic-Oxoacids, All-Carboxy-Acids, Carboxylates, Organic-Acids, 2-Oxo-Acids, Acids, Compounds-And-Elements, 2-Oxo-carboxylates	3-(4-hydroxyphenyl)pyruvate	https://metacyc.org/compound?orgid=META&id=P-HYDROXY-PHENYLPYRUVATE
CPD8J2-27	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	S-(2-succinyl)-L-cysteine	https://metacyc.org/compound?orgid=META&id=CPD8J2-27
TYR	10	Chemicals, FRAMES, Amino-Acids-20, Compounds, Alpha-Amino-Acids, Amino-Acids, Polar-amino-acids, Aromatic-L-Amino-Acids, Carboxylates, All-Carboxy-Acids, L-Amino-Acids, Organic-Acids, Acids, Uncharged-polar-amino-acids, Aromatic-Amino-Acids, All-Amino-Acids, Compounds-And-Elements	L-tyrosine	https://metacyc.org/compound?orgid=META&id=TYR
THREO-DS-ISO-CITRATE	10	Organic-Acids, Chemicals, Acids, FRAMES, Isocitrate, Compounds, Tricarboxylates, Compounds-And-Elements, All-Carboxy-Acids, Carboxylates	D-threo-isocitrate	https://metacyc.org/compound?orgid=META&id=THREO-DS-ISO-CITRATE
MALONATE-S-ALD	10	Organic-Acids, Chemicals, Acids, FRAMES, CPD-12642, Compounds, All-Carboxy-Acids, Compounds-And-Elements, Carboxylates	3-oxopropanoate	https://metacyc.org/compound?orgid=META&id=MALONATE-S-ALD
UNDECAPRENYL-DIPHOSPHATE	10	Chemicals, Polyisoprenyl-Diphosphates, FRAMES, CIS-TRANS-POLYISOPRENYL-PP, Compounds-And-Elements, Compounds, Isoprenoid-Phosphates, Polyisoprenoids, Lipids, Isoprenoid-Derivatives, Di-trans-poly-cis-polyprenyl-PP	di-trans,octa-cis-undecaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=UNDECAPRENYL-DIPHOSPHATE
MEVALONATE	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	(R)-mevalonate	https://metacyc.org/compound?orgid=META&id=MEVALONATE
PANTETHEINE-P	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	4'-phosphopantetheine	https://metacyc.org/compound?orgid=META&id=PANTETHEINE-P
DCTP	10	Organic-heteromonocyclic-compounds, Chemicals, Pyrimidine-deoxyribonucleosides-5-PPP, Nucleoside-Triphosphates, FRAMES, Organonitrogen-Compounds, Organic-heterocyclic-compound, Deoxynucleotides, Compounds, Pyrimidine-deoxyribonucleotides, Deoxy-Ribonucleoside-Triphosphates, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Diazines, All-Nucleosides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Compounds-And-Elements, Pyrimidines	dCTP	https://metacyc.org/compound?orgid=META&id=DCTP
CPD-317	10	Chemicals, Compounds, Esters, FRAMES, All-Coas, Compounds-And-Elements, Thioesters	CoA-disulfide	https://metacyc.org/compound?orgid=META&id=CPD-317
L-GLUTAMATE-5-P	10	Chemicals, Compounds, FRAMES, Compounds-And-Elements	&gamma;-L-glutamyl 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE-5-P
3-oxo-myristoyl-ACPs	10	Polypeptides, Chemicals, ACYL-ACP, FRAMES, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Macromolecules, Proteins, Long-Chain-3-oxo-ACPs	a 3-oxotetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-myristoyl-ACPs
