Compound	Cluster	Classes	Common names	MetaCyc link
CPD-196	6	Medium-Chain-234-Saturated-acyl-CoAs, Chemicals, Esters, FRAMES, Saturated-Fatty-Acyl-CoA, Medium-Chain-Acyl-CoAs, Fatty-Acyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	octanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-196
4-FUMARYL-ACETOACETATE	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4-fumaryl-acetoacetate	https://metacyc.org/compound?orgid=META&id=4-FUMARYL-ACETOACETATE
L-XYLULOSE-5-P	6	Chemicals, Sugar-Phosphate, PENTOSE-5-PHOSPHATES, SUGAR-5-PHOSPHATES, FRAMES, Pentose-phosphates, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	L-xylulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-XYLULOSE-5-P
CPD0-2298	6	Chemicals, Ureido-Compounds, FRAMES, Compounds, Compounds-And-Elements	(S)-ureidoglycine	https://metacyc.org/compound?orgid=META&id=CPD0-2298
DEOXYADENOSINE	6	Organic-Heteropolycyclic-Compounds, Deoxy-Ribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purine-Deoxyribonucleosides, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	2'-deoxyadenosine	https://metacyc.org/compound?orgid=META&id=DEOXYADENOSINE
NIACINE	6	B-vitamins, Chemicals, FRAMES, Vitamins, Compounds, Compounds-And-Elements	nicotinate	https://metacyc.org/compound?orgid=META&id=NIACINE
CPD-12738	6	Amino-Acids, Hydroxy-Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Hydroxy-D-Amino-Acids, Chemicals, Modified-Amino-Acids, FRAMES, Organic-Acids, CPD0-2079, DL-3-HYDROXYASPARTATE, D-Amino-Acids, All-Carboxy-Acids, Compounds	(3R)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12738
CPD-612	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	acetylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-612
CPD-1070	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-maleylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-1070
S-2-INDOL-3-YLACETYL-COA	6	Chemicals, Esters, FRAMES, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	(indol-3 yl)acetyl-CoA	https://metacyc.org/compound?orgid=META&id=S-2-INDOL-3-YLACETYL-COA
CPD-1134	6	Ketoaldonates, Chemicals, FRAMES, Organic-Acids, Glycans, Acids, Carbohydrates, All-Carbohydrates, Carbohydrate-acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	2-dehydro-3-deoxy-L-pentonate	https://metacyc.org/compound?orgid=META&id=CPD-1134
SULFOACETALDEHYDE	6	Chemicals, FRAMES, ORGANOSULFUR, SULFONATES, Compounds, Compounds-And-Elements	sulfoacetaldehyde	https://metacyc.org/compound?orgid=META&id=SULFOACETALDEHYDE
ECTOINE	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	ectoine	https://metacyc.org/compound?orgid=META&id=ECTOINE
5-KETO-4-DEOXY-D-GLUCARATE	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5-dehydro-4-deoxy-D-glucarate	https://metacyc.org/compound?orgid=META&id=5-KETO-4-DEOXY-D-GLUCARATE
CHLOROACETIC-ACID	6	Chemicals, Chlorides, FRAMES, Organohalogen-Compounds, Haloacetates, Compounds, Compounds-And-Elements	2-chloroacetate	https://metacyc.org/compound?orgid=META&id=CHLOROACETIC-ACID
CPD-1133	6	Cyclic-Alcohols, Modified-Inositols, Chemicals, Cyclitols, FRAMES, Inositols, Alcohols, Compounds, Compounds-And-Elements	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione	https://metacyc.org/compound?orgid=META&id=CPD-1133
5-OH-2-4-DIOXOPENTANOATE	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5-hydroxy-2,4-dioxopentanoate	https://metacyc.org/compound?orgid=META&id=5-OH-2-4-DIOXOPENTANOATE
CPD-12709	6	Chemicals, FRAMES, Fluorides, Organic-Acids, Acids, Organohalogen-Compounds, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Compounds, Compounds-And-Elements	fluoroacetate	https://metacyc.org/compound?orgid=META&id=CPD-12709
CPD-827	6	Ketoaldonates, Chemicals, FRAMES, Organic-Acids, Glycans, Acids, Carbohydrates, All-Carbohydrates, Carbohydrate-acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	5-dehydro-2-deoxy-D-gluconate	https://metacyc.org/compound?orgid=META&id=CPD-827
CPD-16020	6	Chemicals, FRAMES, Deoxy-Ribonucleosides, All-Nucleosides, modified-deoxyribonucleoside, Nucleosides, Compounds, Compounds-And-Elements	2-oxo-2'-deoxyadenosine	https://metacyc.org/compound?orgid=META&id=CPD-16020
CPD-13534	6	Short-Chain-oxoacyl-CoAs, Chemicals, Esters, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	3-oxopentanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-13534
CPD-12692	6	Chemicals, 2-3-dihydroxypropane-1-sulfonate, FRAMES, ORGANOSULFUR, SULFONATES, Compounds, Compounds-And-Elements	(2R)-3-sulfopropanediol	https://metacyc.org/compound?orgid=META&id=CPD-12692
CPD-1117	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	L-arabinonate	https://metacyc.org/compound?orgid=META&id=CPD-1117
CPD-804	6	Chemicals, 2-Oxo-Acids, FRAMES, Organic-Acids, Acids, 2-Oxo-carboxylates, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	(4S)-4-hydroxy-2-oxoheptanedioate	https://metacyc.org/compound?orgid=META&id=CPD-804
CPD-335	6	3-Hydroxy-Fatty-Acids, 3-HYDROXY-BUTYRATE, Chemicals, FRAMES, Fatty-Acids, Hydroxy-carboxylates, Organic-Acids, Acids, Hydroxy-fatty-acids, IN-CHAIN-HYDROXY-FATTY-ACID, Carboxylates, All-Carboxy-Acids, 2-Or-3-Hydroxy-Fatty-Acids, Compounds, Compounds-And-Elements	(R)-3-hydroxybutanoate	https://metacyc.org/compound?orgid=META&id=CPD-335
CPD-12739	6	Amino-Acids, Hydroxy-Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Hydroxy-D-Amino-Acids, Chemicals, Modified-Amino-Acids, FRAMES, Organic-Acids, CPD0-2079, DL-3-HYDROXYASPARTATE, D-Amino-Acids, All-Carboxy-Acids, Compounds	(3S)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12739
CPD-277	6	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-fumarylpyruvate	https://metacyc.org/compound?orgid=META&id=CPD-277
TAURINE	6	Chemicals, FRAMES, ORGANOSULFUR, SULFONATES, Compounds, Compounds-And-Elements	taurine	https://metacyc.org/compound?orgid=META&id=TAURINE
GLUCOSAMINE-1P	6	Chemicals, Sugar-Phosphate, FRAMES, Sugar-1-Phosphate, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	&alpha;-D-glucosamine 1-phosphate	https://metacyc.org/compound?orgid=META&id=GLUCOSAMINE-1P
CPD-14205	6	Chemicals, Thioesters, All-Coas, Esters, FRAMES, Compounds, Compounds-And-Elements	3-methylfumaryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14205
DEOXYINOSINE	6	Organic-Heteropolycyclic-Compounds, Deoxy-Ribonucleosides, All-Nucleosides, Nitrogen-Molecular-Entities, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purine-Deoxyribonucleosides, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	2'-deoxyinosine	https://metacyc.org/compound?orgid=META&id=DEOXYINOSINE
Cytochromes-C-Oxidized	7	Chemicals, Cytochromes, FRAMES, Proteins, Macromolecules, Polypeptides, Oxidized-cytochromes, Cytochromes-c	an oxidized c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Oxidized
Cytochromes-C-Reduced	7	Chemicals, Reduced-cytochromes, Cytochromes, FRAMES, Proteins, Macromolecules, Polypeptides, Cytochromes-c	a reduced c-type cytochrome	https://metacyc.org/compound?orgid=META&id=Cytochromes-C-Reduced
CPD-10778	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	tetrahydroxoborate	https://metacyc.org/compound?orgid=META&id=CPD-10778
GLT-tRNAs	7	Chemicals, FRAMES, All-tRNAs, tRNAs, Polynucleotides, Macromolecules, GLX-tRNAs, ssRNAs, RNAs	a tRNAglu	https://metacyc.org/compound?orgid=META&id=GLT-tRNAs
AMP	7	Ribonucleotides, Ribonucleoside-Monophosphates, Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-ribonucleotides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Purine-Nucleotides, Nucleoside-Monophosphates, Purine-ribonucleosides-5-P, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	AMP	https://metacyc.org/compound?orgid=META&id=AMP
CU+2	7	Metal-Ions, Transition-Metal-Cations, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Cu2+	https://metacyc.org/compound?orgid=META&id=CU+2
CPD-16459	7	Ions, Chemicals, FRAMES, Compounds, Inorganic-Phosphorus-Ions, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	dihydrogen phosphate	https://metacyc.org/compound?orgid=META&id=CPD-16459
LI+	7	Metal-Ions, Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Monovalent-Inorganic-Cations, Alkali-Metal-Cations, Compounds	Li+	https://metacyc.org/compound?orgid=META&id=LI+
PPI	7	Phosphates, Ions, Chemicals, FRAMES, Inorganic-Phosphorus-Ions, Inorganic-Ions, Anions, Inorganic-Anions, Polyphosphates, Compounds, Compounds-And-Elements	diphosphate	https://metacyc.org/compound?orgid=META&id=PPI
CPD0-2474	7	Nucleotides, Chemicals, Dinucleotide, FRAMES, All-Nucleosides, NADPHX, Compounds, Compounds-And-Elements	(S)-NADPHX	https://metacyc.org/compound?orgid=META&id=CPD0-2474
WATER	7	FRAMES, Chemicals, Compounds, Compounds-And-Elements	H2O	https://metacyc.org/compound?orgid=META&id=WATER
OH	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	OH-	https://metacyc.org/compound?orgid=META&id=OH
NADH	7	Acceptors, Redox-Electron-Carriers, Chemicals, Dinucleotide-Electron-Carriers, NADH-P-OR-NOP, FRAMES, Compounds, Compounds-And-Elements	NADH	https://metacyc.org/compound?orgid=META&id=NADH
F-	7	Halide-Anions, Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	fluoride	https://metacyc.org/compound?orgid=META&id=F-
CPD-8886	7	Alkaline-Earth-Cations, Metal-Ions, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Sr2+	https://metacyc.org/compound?orgid=META&id=CPD-8886
SULFATE	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	sulfate	https://metacyc.org/compound?orgid=META&id=SULFATE
AMMONIUM	7	Ions, Inorganic-Cations, Chemicals, FRAMES, Monovalent-Inorganic-Cations, Cations, Compounds, Inorganic-Ions, Compounds-And-Elements	ammonium	https://metacyc.org/compound?orgid=META&id=AMMONIUM
NADP	7	NAD-P-OR-NOP, Acceptors, Redox-Electron-Carriers, Chemicals, Dinucleotide-Electron-Carriers, FRAMES, Compounds, Compounds-And-Elements	NADP+	https://metacyc.org/compound?orgid=META&id=NADP
Reduced-flavodoxins	7	Macromolecules, Flavodoxin, Chemicals, Flavoproteins, FRAMES, Polypeptides, Proteins	a reduced flavodoxin	https://metacyc.org/compound?orgid=META&id=Reduced-flavodoxins
ADENOSINE	7	Purine-Ribonucleosides, Organic-Heteropolycyclic-Compounds, Ribonucleosides, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	adenosine	https://metacyc.org/compound?orgid=META&id=ADENOSINE
CPD-18085	7	Nucleotides, Chemicals, Dinucleotide, Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements	1,2-dihydro-&beta;-NADP	https://metacyc.org/compound?orgid=META&id=CPD-18085
Ubiquinones	7	Redox-Electron-Carriers, Acceptors, Aldehydes-Or-Ketones, LONG-CHAIN-KETONE, Compounds-And-Elements, ETR-Quinones, Cyclic-Ketones, Chemicals, FRAMES, Quinones, Membrane-Electron-Carriers, Compounds	a ubiquinone	https://metacyc.org/compound?orgid=META&id=Ubiquinones
CPD0-2472	7	Nucleotides, Chemicals, Dinucleotide, FRAMES, All-Nucleosides, NADHX, Compounds, Compounds-And-Elements	(R)-NADHX	https://metacyc.org/compound?orgid=META&id=CPD0-2472
ZN+2	7	Post-Transition-Metal-Cations, Metal-Ions, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Zn2+	https://metacyc.org/compound?orgid=META&id=ZN+2
Ubiquinols	7	Redox-Electron-Carriers, Aromatics, Acceptors, Aromatic-Ethers, Organic-aromatic-compounds, Reduced-Quinones, ETR-Quinols, Compounds-And-Elements, Chemicals, Methoxybenzenes, FRAMES, Membrane-Electron-Carriers, Ethers, Organooxygen-Compounds, Compounds	a ubiquinol	https://metacyc.org/compound?orgid=META&id=Ubiquinols
V+5	7	Ions, Inorganic-Cations, Chemicals, FRAMES, Metal-Ions, Transition-Metal-Cations, Inorganic-Ions, Cations, Compounds, Compounds-And-Elements	V5+	https://metacyc.org/compound?orgid=META&id=V+5
NADPH	7	Acceptors, Redox-Electron-Carriers, Chemicals, Dinucleotide-Electron-Carriers, NADH-P-OR-NOP, FRAMES, Compounds, Compounds-And-Elements	NADPH	https://metacyc.org/compound?orgid=META&id=NADPH
CPD-1484	7	Ions, Inorganic-Cations, Chemicals, Post-Transition-Metal-Cations, FRAMES, Metal-Ions, Inorganic-Ions, Cations, Compounds, Compounds-And-Elements	Al3+	https://metacyc.org/compound?orgid=META&id=CPD-1484
HCO3	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	hydrogencarbonate	https://metacyc.org/compound?orgid=META&id=HCO3
DADP	7	Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Nucleoside-Diphosphates, Deoxynucleotides, Deoxy-Ribonucleoside-Diphosphates, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Purine-deoxyribonucleotides, Purine-deoxyribonucleosides-5-PP, FRAMES, Purine-Nucleotides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dADP	https://metacyc.org/compound?orgid=META&id=DADP
ATP	7	Ribonucleotides, Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-ribonucleotides, Compounds-And-Elements, Ribonucleoside-Triphosphates, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Purines, FRAMES, Purine-Nucleotides, Nucleoside-Triphosphates, Purine-ribonucleosides-5-PPP, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	ATP	https://metacyc.org/compound?orgid=META&id=ATP
MG+2	7	Alkaline-Earth-Cations, Metal-Ions, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Mg2+	https://metacyc.org/compound?orgid=META&id=MG+2
BORATE	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	boric acid	https://metacyc.org/compound?orgid=META&id=BORATE
K+	7	Metal-Ions, Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Monovalent-Inorganic-Cations, Alkali-Metal-Cations, Compounds	K+	https://metacyc.org/compound?orgid=META&id=K+
RB+	7	Metal-Ions, Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Monovalent-Inorganic-Cations, Alkali-Metal-Cations, Compounds	Rb+	https://metacyc.org/compound?orgid=META&id=RB+
GLUTATHIONE	7	Chemicals, FRAMES, Thiols, All-Glutathiones, ORGANOSULFUR, Compounds, Compounds-And-Elements	glutathione	https://metacyc.org/compound?orgid=META&id=GLUTATHIONE
CL-	7	Halide-Anions, Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	chloride	https://metacyc.org/compound?orgid=META&id=CL-
D-RIBULOSE-15-P2	7	Chemicals, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Oligosaccharide-Phosphate, Compounds, Compounds-And-Elements	D-ribulose-1,5-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-RIBULOSE-15-P2
Donor-H2	7	Acceptors, Redox-Electron-Carriers, Chemicals, FRAMES, Hydride-Acceptors, Compounds, Compounds-And-Elements	a reduced two electron carrier	https://metacyc.org/compound?orgid=META&id=Donor-H2
CPD-14133	7	Nucleotides, Chemicals, Dinucleotide, FRAMES, All-Nucleosides, NADPHX, Compounds, Compounds-And-Elements	(R)-NADPHX	https://metacyc.org/compound?orgid=META&id=CPD-14133
HYDROGEN-PEROXIDE	7	Peroxides, Chemicals, FRAMES, Compounds, Compounds-And-Elements	hydrogen peroxide	https://metacyc.org/compound?orgid=META&id=HYDROGEN-PEROXIDE
AMMONIA	7	FRAMES, Chemicals, Compounds, Compounds-And-Elements	ammonia	https://metacyc.org/compound?orgid=META&id=AMMONIA
CO+2	7	Metal-Ions, Transition-Metal-Cations, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Co2+	https://metacyc.org/compound?orgid=META&id=CO+2
FE+2	7	Metal-Ions, Transition-Metal-Cations, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Fe2+	https://metacyc.org/compound?orgid=META&id=FE+2
Ox-Thioredoxin	7	Chemicals, Modified-Proteins, FRAMES, Proteins, Macromolecules, Thioredoxin, Polypeptides	an oxidized thioredoxin	https://metacyc.org/compound?orgid=META&id=Ox-Thioredoxin
CA+2	7	Alkaline-Earth-Cations, Metal-Ions, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Ca2+	https://metacyc.org/compound?orgid=META&id=CA+2
CO-A	7	Chemicals, Cofactors, FRAMES, Compounds, Compounds-And-Elements	coenzyme A	https://metacyc.org/compound?orgid=META&id=CO-A
H2CO3	7	FRAMES, Chemicals, Compounds, Compounds-And-Elements	carbonic acid	https://metacyc.org/compound?orgid=META&id=H2CO3
CPD-19584	7	FRAMES, Chemicals, Compounds, Compounds-And-Elements	titanium (III) citrate	https://metacyc.org/compound?orgid=META&id=CPD-19584
ADP	7	Chemicals, Compounds, FRAMES, All-Nucleosides, Compounds-And-Elements	ADP	https://metacyc.org/compound?orgid=META&id=ADP
Reduced-ferredoxins	7	Chemicals, Modified-Proteins, FRAMES, Proteins, Macromolecules, Ferredoxins, FeS-Proteins, Polypeptides	a reduced ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Reduced-ferredoxins
CARBON-DIOXIDE	7	FRAMES, Chemicals, Compounds, Compounds-And-Elements	CO2	https://metacyc.org/compound?orgid=META&id=CARBON-DIOXIDE
NAD	7	NAD-P-OR-NOP, Acceptors, Redox-Electron-Carriers, Chemicals, Dinucleotide-Electron-Carriers, FRAMES, Compounds, Compounds-And-Elements	NAD+	https://metacyc.org/compound?orgid=META&id=NAD
Pi	7	Ions, Chemicals, FRAMES, Inorganic-Phosphorus-Ions, Inorganic-Ions, Anions, Inorganic-Anions, Phosphates, Compounds, Compounds-And-Elements	phosphate	https://metacyc.org/compound?orgid=META&id=Pi
BA+2	7	Alkaline-Earth-Cations, Metal-Ions, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Ba2+	https://metacyc.org/compound?orgid=META&id=BA+2
OXYGEN-MOLECULE	7	Inorganic-Compounds, Chemicals, FRAMES, Compounds, Compounds-And-Elements	dioxygen	https://metacyc.org/compound?orgid=META&id=OXYGEN-MOLECULE
MO+2	7	Metal-Ions, Transition-Metal-Cations, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Mo2+	https://metacyc.org/compound?orgid=META&id=MO+2
Oxidized-flavodoxins	7	Flavodoxin, Chemicals, Modified-Proteins, FRAMES, Proteins, Macromolecules, Flavoproteins, Polypeptides	an oxidized flavodoxin	https://metacyc.org/compound?orgid=META&id=Oxidized-flavodoxins
CU+	7	Ions, Inorganic-Cations, Chemicals, FRAMES, Monovalent-Inorganic-Cations, Cations, Compounds, Inorganic-Ions, Compounds-And-Elements	Cu+	https://metacyc.org/compound?orgid=META&id=CU+
PROTON	7	Ions, Inorganic-Cations, Chemicals, FRAMES, Subatomic-Particles, Monovalent-Inorganic-Cations, Cations, Compounds, Inorganic-Ions, Compounds-And-Elements	H+	https://metacyc.org/compound?orgid=META&id=PROTON
Acceptor	7	Acceptors, Redox-Electron-Carriers, Chemicals, FRAMES, Hydride-Acceptors, Compounds, Compounds-And-Elements	an oxidized electron carrier	https://metacyc.org/compound?orgid=META&id=Acceptor
BR-	7	Halide-Anions, Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	bromide	https://metacyc.org/compound?orgid=META&id=BR-
CPD-3	7	Ions, Chemicals, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Compounds-And-Elements	molybdate	https://metacyc.org/compound?orgid=META&id=CPD-3
FE+3	7	Ions, Inorganic-Cations, Chemicals, FRAMES, Metal-Ions, Transition-Metal-Cations, Inorganic-Ions, Cations, Compounds, Compounds-And-Elements	Fe3+	https://metacyc.org/compound?orgid=META&id=FE+3
MN+2	7	Metal-Ions, Transition-Metal-Cations, Cations, Divalent-Inorganic-Cations, Inorganic-Ions, Compounds-And-Elements, Ions, Inorganic-Cations, Chemicals, FRAMES, Compounds	Mn2+	https://metacyc.org/compound?orgid=META&id=MN+2
Oxidized-ferredoxins	7	Chemicals, Modified-Proteins, FRAMES, Proteins, Macromolecules, Ferredoxins, FeS-Proteins, Polypeptides	an oxidized ferredoxin [iron-sulfur] cluster	https://metacyc.org/compound?orgid=META&id=Oxidized-ferredoxins
SUPER-OXIDE	7	Ions, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Anions, Inorganic-Anions, Inorganic-Ions, Radicals	superoxide	https://metacyc.org/compound?orgid=META&id=SUPER-OXIDE
ADENOSYLCOBALAMIN	7	Adenosylcobamide, Nitrogen-Molecular-Entities, Corrinoids, Organometallics, Cyclic-polypyrroles, Compounds-And-Elements, Cobamides, B-vitamins, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Cobalt-corrinoid-hexaamides, Cobalamins, Cyclic-tetrapyrroles, Vitamins, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	adenosylcobalamin	https://metacyc.org/compound?orgid=META&id=ADENOSYLCOBALAMIN
CPD-12377	7	Chemicals, Compounds-And-Elements, FRAMES, Compounds, Radicals	hydroxyl radical	https://metacyc.org/compound?orgid=META&id=CPD-12377
