Compound	Cluster	Classes	Common names	MetaCyc link
3Z-PHYCOERYTHROBILIN	10	Organonitrogen-Compounds, Compounds, Phytobilins, Bilins, Polypyrroles, Chemicals, Nitrogen-Molecular-Entities, Phycobilins, Phycoerythrobilins, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES	(3Z)-phycoerythrobilin	https://metacyc.org/compound?orgid=META&id=3Z-PHYCOERYTHROBILIN
CPD-22007	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	triacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22007
Myristoyl-ACPs	10	Saturated-acyl-ACPs, Chemicals, Proteins, All-ACPs, Long-Chain-Acyl-ACPs, Modified-Proteins, Fatty-acyl-ACPs, FRAMES, Macromolecules, Polypeptides, Saturated-Fatty-Acyl-ACPs, ACYL-ACP	a myristoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Myristoyl-ACPs
CPD-20465	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, Modified-Amino-Acids, Chemicals, All-Carboxy-Acids, Phosphorylated-Amino-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES	N5-phospho-L-glutamine	https://metacyc.org/compound?orgid=META&id=CPD-20465
CPD-10818	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	3-methylbut-3-en-1-yl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-10818
STEARIC_ACID	10	Long-Chain-234-Saturated-Fatty-Acids, Fatty-Acids, Even-Straight-Chain-234-Sat-FA, All-Carboxy-Acids, Chemicals, Saturated-Fatty-Acids, CPD66-39, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, Long-Chain-Fatty-Acids, Straight-Chain-234-Sat-FA	stearate	https://metacyc.org/compound?orgid=META&id=STEARIC_ACID
CPD-13118	10	GDP-SUGARS, Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	GDP-&beta;-L-fucose	https://metacyc.org/compound?orgid=META&id=CPD-13118
CYS	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Amino-Acids-20, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Alpha-Amino-Acids, Non-polar-amino-acids, Compounds, Acids, L-Amino-Acids, Uncharged-polar-amino-acids, Polar-amino-acids	L-cysteine	https://metacyc.org/compound?orgid=META&id=CYS
3Z-PHYTOCHROMOBILIN	10	Organonitrogen-Compounds, Compounds, Phytobilins, Bilins, Polypyrroles, Chemicals, Nitrogen-Molecular-Entities, Organic-heterocyclic-compound, Phytochromobilins, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES	(3Z)-phytochromobilin	https://metacyc.org/compound?orgid=META&id=3Z-PHYTOCHROMOBILIN
PHENYLETHYLAMINE	10	Compounds, Chemicals, Aralkylamines, Aryl-Amines, Alkylamines, Aromatics, All-Amines, Compounds-And-Elements, FRAMES	2-phenylethylamine	https://metacyc.org/compound?orgid=META&id=PHENYLETHYLAMINE
3-KETOBUTYRATE	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, CPD-12642, Compounds-And-Elements, FRAMES	acetoacetate	https://metacyc.org/compound?orgid=META&id=3-KETOBUTYRATE
CPD-13914	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	cyclic-2,3-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13914
CPD-13910	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	cyclic- 3,4-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13910
ACETYLSERINE	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, Modified-Amino-Acids, Chemicals, All-Carboxy-Acids, O-Acetylated-Amino-Acids, Carboxylates, Organic-Acids, Acetylated-Amino-Acids, Compounds-And-Elements, FRAMES	O-acetyl-L-serine	https://metacyc.org/compound?orgid=META&id=ACETYLSERINE
FAD	10	Nitrogen-Molecular-Entities, Chemicals, Flavin-Electorin-Carriers, Benzopteridines, Organic-heterocyclic-compound, Cofactors, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds, Organic-heterobicyclic-compounds, Acceptors, FLAVIN, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, Pteridines, Oxidized-Flavins, Organic-heteromonocyclic-compounds	FAD	https://metacyc.org/compound?orgid=META&id=FAD
CYTIDINE	10	Nitrogen-Molecular-Entities, Chemicals, Ribonucleosides, Pyrimidine-Nucleosides, Nucleosides, Diazines, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Pyrimidine-Ribonucleosides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	cytidine	https://metacyc.org/compound?orgid=META&id=CYTIDINE
INDOLE_PYRUVATE	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indole-Derivatives, Indoles, FRAMES	(indol-3-yl)pyruvate	https://metacyc.org/compound?orgid=META&id=INDOLE_PYRUVATE
CPD-10809	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	https://metacyc.org/compound?orgid=META&id=CPD-10809
GUANOSINE-5DP-3DP	10	Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES, Modified-Nucleotides	ppGpp	https://metacyc.org/compound?orgid=META&id=GUANOSINE-5DP-3DP
CPD-7224	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, N-Acetyl-Amino-Acids, N-Acylated-Amino-Acids, Acetylated-Amino-Acids, N-Substituted-Amino-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, N-Acetylated-Amino-Acids, Modified-Amino-Acids, N-Alpha-Acetylated-Amino-Acids, N-ACYL-L-AMINO-ACID, L-Amino-Acids	N-acetyl-L-citrulline	https://metacyc.org/compound?orgid=META&id=CPD-7224
CPD-7035	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2-phenylethanol	https://metacyc.org/compound?orgid=META&id=CPD-7035
CGMP	10	Cyclic-Nucleoside-Monophosphates, Compounds, Chemicals, All-Nucleosides, Nucleotides, Cyclic-3-5-Nucleoside-Monophosphates, Compounds-And-Elements, FRAMES	cyclic-GMP	https://metacyc.org/compound?orgid=META&id=CGMP
CPD-19746	10	Chemicals, Monosaccharides, Sugar, Aldehydes-Or-Ketones, Compounds-And-Elements, FRAMES, Compounds, All-Carbohydrates, Glycans, Carbohydrates, Aldoses, Aldehydes, Aldodioses	glycolaldehyde triphosphate	https://metacyc.org/compound?orgid=META&id=CPD-19746
CPD-309	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, Modified-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, N-Substituted-Amino-Acids, Compounds-And-Elements, Opines, FRAMES	D-octopine	https://metacyc.org/compound?orgid=META&id=CPD-309
O-SUCCINYLBENZOATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	2-succinylbenzoate	https://metacyc.org/compound?orgid=META&id=O-SUCCINYLBENZOATE
CYTOSINE	10	Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, FRAMES, Pyrimidines, Bases, Compounds, All-Nucleosides, Pyrimidine-Bases, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	cytosine	https://metacyc.org/compound?orgid=META&id=CYTOSINE
CPD-618	10	All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES, Compounds, Tricarboxylates, Acids, Hydroxy-carboxylates	(2R,3S)-2-methylisocitrate	https://metacyc.org/compound?orgid=META&id=CPD-618
DIHYDROFOLATE	10	All-Folates, Nitrogen-Molecular-Entities, Pterins, Chemicals, DIHYDROFOLATE-GLU-N, Organic-heterocyclic-compound, Cofactors, Organonitrogen-Compounds, Compounds-And-Elements, Organic-Heteropolycyclic-Compounds, Vitamins, FRAMES, Compounds, Organic-heterobicyclic-compounds, Pteroates, Pteridines, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	7,8-dihydrofolate monoglutamate	https://metacyc.org/compound?orgid=META&id=DIHYDROFOLATE
L-ORNITHINE	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Non-standard-amino-acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, 25-DIAMINOPENTANOATE, Alpha-Amino-Acids, Compounds, Acids, L-Amino-Acids	L-ornithine	https://metacyc.org/compound?orgid=META&id=L-ORNITHINE
PHENYL-PYRUVATE	10	Aromatic-Oxoacids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Compounds, Acids, 2-Oxo-Acids	3-phenyl-2-oxopropanoate	https://metacyc.org/compound?orgid=META&id=PHENYL-PYRUVATE
DEPHOSPHO-COA	10	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	3'-dephospho-CoA	https://metacyc.org/compound?orgid=META&id=DEPHOSPHO-COA
UNDECAPRENYL-DIPHOSPHATE	10	CIS-TRANS-POLYISOPRENYL-PP, Isoprenoid-Derivatives, Compounds, Chemicals, Isoprenoid-Phosphates, Di-trans-poly-cis-polyprenyl-PP, Polyisoprenyl-Diphosphates, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	di-trans,octa-cis-undecaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=UNDECAPRENYL-DIPHOSPHATE
MG-PROTOPORPHYRIN	10	Nitrogen-Molecular-Entities, Chemicals, Macrocycles, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, FRAMES, Compounds, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Organometallics, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Cyclic-tetrapyrroles	Mg-protoporphyrin	https://metacyc.org/compound?orgid=META&id=MG-PROTOPORPHYRIN
CPD-14280	10	Compounds, All-Coas, Esters, Chemicals, D2-ENOYL-COA, Thioesters, TRANS-D2-ENOYL-COA, Long-Chain-Trans-23-Dehydroacyl-CoA, Compounds-And-Elements, FRAMES	trans-arachido-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14280
N-ACETYL-GLUTAMYL-P	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N-acetylglutamyl-phosphate	https://metacyc.org/compound?orgid=META&id=N-ACETYL-GLUTAMYL-P
CPD-24871	10	Compounds, Chemicals, All-Glutathiones, ORGANOSULFUR, S-ACYLGLUTATHIONE, S-Substituted-Glutathione, Compounds-And-Elements, FRAMES	S-(2-succinyl)-glutathione	https://metacyc.org/compound?orgid=META&id=CPD-24871
OROTIDINE-5-PHOSPHATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	orotidine 5'-phosphate	https://metacyc.org/compound?orgid=META&id=OROTIDINE-5-PHOSPHATE
ACETOACETYL-COA	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Short-Chain-oxoacyl-CoAs	acetoacetyl-CoA	https://metacyc.org/compound?orgid=META&id=ACETOACETYL-COA
CPD-499	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(R)-5-phosphomevalonate	https://metacyc.org/compound?orgid=META&id=CPD-499
L-GAMMA-GLUTAMYLCYSTEINE	10	Compounds, OLIGOPEPTIDES, DIPEPTIDES, Peptides, Chemicals, 5-L-GLUTAMYL-L-AMINO-ACID, Compounds-And-Elements, FRAMES, 5-L-GLUTAMYL-AMINO-ACID	&gamma;-L-glutamyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=L-GAMMA-GLUTAMYLCYSTEINE
PHOSPHORIBOSYL-ATP	10	Compounds, Compounds-And-Elements, Modified-Nucleosides, Chemicals, All-Nucleosides, FRAMES, Nucleosides	1-(5-phospho-&beta;-D-ribosyl)-ATP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-ATP
CPD-10260	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Long-Chain-oxoacyl-CoAs	3-oxooctadecanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10260
BILIVERDINE	10	Organonitrogen-Compounds, Compounds, Bilins, Nitrogen-Molecular-Entities, Polypyrroles, Chemicals, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES	(Z,Z)-biliverdin-IX &alpha;	https://metacyc.org/compound?orgid=META&id=BILIVERDINE
R-3-hydroxydodecanoyl-ACPs	10	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R)-3-hydroxydodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxydodecanoyl-ACPs
CPD-17063	10	Nitrogen-Molecular-Entities, Chemicals, Macrocycles, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, FRAMES, HEME_O, Compounds, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Organometallics, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Hemes, Cyclic-tetrapyrroles	ferroheme o	https://metacyc.org/compound?orgid=META&id=CPD-17063
CPD-22010	10	Compounds, All-Coas, Esters, Chemicals, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, TRANS-D2-ENOYL-COA, Compounds-And-Elements, FRAMES	trans-triaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22010
DCMP	10	Nitrogen-Molecular-Entities, Chemicals, Pyrimidine-deoxyribonucleotides, Pyrimidine-deoxyribonucleosides-5-P, Diazines, Nucleoside-Monophosphates, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	dCMP	https://metacyc.org/compound?orgid=META&id=DCMP
MANNITOL-1P	10	All-Carbohydrates, Compounds, Glycans, Chemicals, Carbohydrate-Derivatives, Carbohydrates, Alditol-phosphates, Compounds-And-Elements, FRAMES, Sugar-Phosphate	D-mannitol 1-phosphate	https://metacyc.org/compound?orgid=META&id=MANNITOL-1P
FARNESYL-PP	10	Chemicals, TRANS-POLYISOPRENYL-PP, Compounds-And-Elements, FRAMES, Lipids, Sesquiterpenes, Compounds, Methyl-Branched-Lipids, Terpenoids, Secondary-Metabolites, Isoprenoid-Phosphates, Polyisoprenoids, Polyisoprenyl-Diphosphates, Isoprenoid-Derivatives	(2E,6E)-farnesyl diphosphate	https://metacyc.org/compound?orgid=META&id=FARNESYL-PP
PALMITALDEHYDE	10	Compounds, n-Alkanals, Aldehydes-Or-Ketones, Chemicals, Compounds-And-Elements, FRAMES, Aldehydes	hexadecanal	https://metacyc.org/compound?orgid=META&id=PALMITALDEHYDE
8-Oxo-dGTP	10	Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES, Modified-Nucleotides	8-oxo-dGTP	https://metacyc.org/compound?orgid=META&id=8-Oxo-dGTP
N-5-PHOSPHORIBOSYL-ANTHRANILATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N-(5-phosphoribosyl)-anthranilate	https://metacyc.org/compound?orgid=META&id=N-5-PHOSPHORIBOSYL-ANTHRANILATE
URACIL	10	Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, FRAMES, Pyrimidines, Bases, Compounds, All-Nucleosides, Pyrimidine-Bases, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	uracil	https://metacyc.org/compound?orgid=META&id=URACIL
CPD-14282	10	Compounds, All-Coas, Esters, Chemicals, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, TRANS-D2-ENOYL-COA, Compounds-And-Elements, FRAMES	trans-lignocer-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14282
L-ASPARTATE-SEMIALDEHYDE	10	Alpha-Amino-Acids, Compounds, Amino-Acids, Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Non-standard-amino-acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES	L-aspartate 4-semialdehyde	https://metacyc.org/compound?orgid=META&id=L-ASPARTATE-SEMIALDEHYDE
5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE
CPD-9925	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	1,4-dihydroxy-2-naphthoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9925
RIBOFLAVIN	10	Nitrogen-Molecular-Entities, Chemicals, Benzopteridines, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Vitamins, FRAMES, Organic-Heteropolycyclic-Compounds, Compounds, Organic-heterobicyclic-compounds, FLAVIN, Organonitrogen-Heterocyclic-Compounds, Pteridines, Oxidized-Flavins, Organic-heteromonocyclic-compounds, B-vitamins	riboflavin	https://metacyc.org/compound?orgid=META&id=RIBOFLAVIN
UROPORPHYRINOGEN-III	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Chemicals, Macrocycles, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Cyclic-tetrapyrroles	uroporphyrinogen-III	https://metacyc.org/compound?orgid=META&id=UROPORPHYRINOGEN-III
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE	10	Modified-Bases, Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, FRAMES	5-amino-6-(D-ribitylamino)uracil	https://metacyc.org/compound?orgid=META&id=AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE
CPD-13613	10	Compounds, DIHYDRO-SPHINGOSINE, Alcohols, Amino-alcohols, Chemicals, Sphingoids, Compounds-And-Elements, FRAMES	L-threo-sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13613
D-SERINE	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, D-Amino-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, Serines	D-serine	https://metacyc.org/compound?orgid=META&id=D-SERINE
Dodecanoyl-ACPs	10	Medium-Chain-Acyl-ACPs, Saturated-acyl-ACPs, Chemicals, Proteins, All-ACPs, Modified-Proteins, Fatty-acyl-ACPs, FRAMES, Macromolecules, Polypeptides, Saturated-Fatty-Acyl-ACPs, ACYL-ACP	a dodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodecanoyl-ACPs
CPD-469	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N-acetyl-L-glutamate 5-semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-469
L-GLUTAMATE-5-P	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	&gamma;-L-glutamyl 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE-5-P
GDP-TP	10	Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES, Modified-Nucleotides	pppGpp	https://metacyc.org/compound?orgid=META&id=GDP-TP
PHE	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Amino-Acids-20, Aromatic-L-Amino-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, Phenylpropanoids, FRAMES, Organic-aromatic-compounds, Alpha-Amino-Acids, Non-polar-amino-acids, Compounds, Acids, L-Amino-Acids, Aromatic-Amino-Acids, Aromatics	L-phenylalanine	https://metacyc.org/compound?orgid=META&id=PHE
CPD-10280	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	lignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10280
L-GULONO-1-4-LACTONE	10	Compounds, Esters, FRAMES, Chemicals, Compounds-And-Elements, Gamma-lactones, Lactones	L-gulono-1,4-lactone	https://metacyc.org/compound?orgid=META&id=L-GULONO-1-4-LACTONE
P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	https://metacyc.org/compound?orgid=META&id=P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE
CPDQT-4	10	All-Carbohydrates, Compounds, Glycans, Hexose-1-Phosphate, Chemicals, Carbohydrate-Derivatives, Carbohydrates, Sugar-1-Phosphate, Compounds-And-Elements, Hexose-phosphates, FRAMES, Sugar-Phosphate	&beta;-L-galactose 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPDQT-4
CIT	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	citrate	https://metacyc.org/compound?orgid=META&id=CIT
5-OXOPROLINE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5-oxo-L-proline	https://metacyc.org/compound?orgid=META&id=5-OXOPROLINE
GERANYLGERANYL-PP	10	Isoprenoid-Derivatives, Compounds, Chemicals, TRANS-POLYISOPRENYL-PP, Isoprenoid-Phosphates, Polyisoprenyl-Diphosphates, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	geranylgeranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYLGERANYL-PP
Palmitoyl-ACPs	10	Saturated-acyl-ACPs, Chemicals, Proteins, All-ACPs, Long-Chain-Acyl-ACPs, Modified-Proteins, Fatty-acyl-ACPs, FRAMES, Macromolecules, Polypeptides, Saturated-Fatty-Acyl-ACPs, ACYL-ACP	a palmitoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Palmitoyl-ACPs
CPD-535	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	&beta;-D-fructose 2,6-bisphosphate	https://metacyc.org/compound?orgid=META&id=CPD-535
INDOLE_ACETALDEHYDE	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indole-Derivatives, Indoles, FRAMES	(indol-3-yl)acetaldehyde	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETALDEHYDE
CPD-4211	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	prenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-4211
P3I	10	Inorganic-Anions, Compounds, Chemicals, Polyphosphates, Anions, Inorganic-Ions, Inorganic-Phosphorus-Ions, Compounds-And-Elements, Ions, FRAMES, Phosphates	triphosphate	https://metacyc.org/compound?orgid=META&id=P3I
LEU	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Amino-Acids-20, Carboxylates, Organic-Acids, Compounds-And-Elements, Neutral-Amino-Acids, FRAMES, Alpha-Amino-Acids, Non-polar-amino-acids, Compounds, Acids, L-Amino-Acids, Branched-Amino-Acids	L-leucine	https://metacyc.org/compound?orgid=META&id=LEU
CPD-602	10	Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, Nucleotides, FRAMES, Modified-Nucleotides	5-amino-6-(5-phospho-D-ribosylamino)uracil	https://metacyc.org/compound?orgid=META&id=CPD-602
ISOCHORISMATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	isochorismate	https://metacyc.org/compound?orgid=META&id=ISOCHORISMATE
1-L-MYO-INOSITOL-1-P	10	Compounds, Modified-Inositols, Alcohols, Chemicals, Cyclitols, Myo-inositol-monophosphates, Inositols, Cyclic-Alcohols, Inositol-Phosphates, Compounds-And-Elements, FRAMES	1D-myo-inositol 3-monophosphate	https://metacyc.org/compound?orgid=META&id=1-L-MYO-INOSITOL-1-P
